cik,filing_type,date,film_number,download_link,status
949870,10-q,2013-10-30,131179834,https://www.sec.gov/Archives/edgar/data/949870/000119312513418725/d599290d10q.htm,All Good
949870,10-q,2013-07-31,13999387,https://www.sec.gov/Archives/edgar/data/949870/000119312513312630/d555740d10q.htm,All Good
949870,10-q,2013-05-01,13803712,https://www.sec.gov/Archives/edgar/data/949870/000119312513192565/d504016d10q.htm,All Good
831001,10-q,2013-11-01,131184315,https://www.sec.gov/Archives/edgar/data/831001/000104746913010160/a2217172z10-q.htm,All Good
831001,10-q,2013-08-02,131004649,https://www.sec.gov/Archives/edgar/data/831001/000104746913008011/a2216163z10-q.htm,All Good
831001,10-q,2013-05-03,13810343,https://www.sec.gov/Archives/edgar/data/831001/000104746913005492/a2214911z10-q.htm,All Good
5272,10-q,2013-10-31,131182755,https://www.sec.gov/Archives/edgar/data/5272/000104746913010141/a2217159z10-q.htm,All Good
5272,10-q,2013-08-05,131010436,https://www.sec.gov/Archives/edgar/data/5272/000104746913008075/a2216136z10-q.htm,All Good
5272,10-q,2013-05-02,13808131,https://www.sec.gov/Archives/edgar/data/5272/000104746913005458/a2214786z10-q.htm,All Good
773840,10-q,2013-10-18,131158657,https://www.sec.gov/Archives/edgar/data/773840/000093041313004995/c75329_10q.htm,All Good
773840,10-q,2013-07-19,13976209,https://www.sec.gov/Archives/edgar/data/773840/000093041313003894/c74541_10q.htm,All Good
773840,10-q,2013-04-19,13770785,https://www.sec.gov/Archives/edgar/data/773840/000093041313002334/c73358_10q.htm,All Good
764180,10-q,2013-10-24,131167179,https://www.sec.gov/Archives/edgar/data/764180/000076418013000090/a2013form10-qq32013.htm,All Good
764180,10-q,2013-07-24,13982573,https://www.sec.gov/Archives/edgar/data/764180/000076418013000064/a2013form10-qq22013.htm,All Good
764180,10-q,2013-04-25,13781312,https://www.sec.gov/Archives/edgar/data/764180/000076418013000036/a2013form10-q1.htm,All Good
51434,10-q,2013-11-06,131196085,https://www.sec.gov/Archives/edgar/data/51434/000005143413000014/ip-9302013xform10xq.htm,All Good
51434,10-q,2013-08-07,131016854,https://www.sec.gov/Archives/edgar/data/51434/000005143413000011/ip-6302013xform10xq.htm,All Good
51434,10-q,2013-05-08,13824154,https://www.sec.gov/Archives/edgar/data/51434/000005143413000008/ip-3312013xform10xq.htm,All Good
1800,10-q,2013-11-07,131200632,https://www.sec.gov/Archives/edgar/data/1800/000110465913082270/a13-19626_110q.htm,All Good
1800,10-q,2013-08-06,131012564,https://www.sec.gov/Archives/edgar/data/1800/000110465913060300/a13-13745_110q.htm,All Good
1800,10-q,2013-05-08,13824300,https://www.sec.gov/Archives/edgar/data/1800/000110465913038811/a13-8423_110q.htm,All Good
4977,10-q,2013-11-05,131191989,https://www.sec.gov/Archives/edgar/data/4977/000000497713000128/afl-0930201310q.htm,All Good
4977,10-q,2013-08-06,131013228,https://www.sec.gov/Archives/edgar/data/4977/000000497713000084/afl-0630201310q.htm,All Good
4977,10-q,2013-05-06,13814016,https://www.sec.gov/Archives/edgar/data/4977/000000497713000037/afl-0331201310q.htm,All Good
2969,10-q,2013-07-24,13984057,https://www.sec.gov/Archives/edgar/data/2969/000119312513300634/d571735d10q.htm,All Good
2969,10-q,2013-04-25,13781229,https://www.sec.gov/Archives/edgar/data/2969/000119312513172463/d523895d10q.htm,All Good
2969,10-q,2013-01-25,13547558,https://www.sec.gov/Archives/edgar/data/2969/000119312513023428/d474242d10q.htm,All Good
1237831,10-q,2013-10-31,131183262,https://www.sec.gov/Archives/edgar/data/1237831/000123783113000052/gmed9301310q.htm,All Good
1237831,10-q,2013-08-02,131007146,https://www.sec.gov/Archives/edgar/data/1237831/000123783113000043/gmed6301310q.htm,All Good
1237831,10-q,2013-05-03,13812614,https://www.sec.gov/Archives/edgar/data/1237831/000123783113000026/gmed3311310q.htm,All Good
4904,10-q,2013-10-25,131170123,https://www.sec.gov/Archives/edgar/data/4904/000000490413000083/q313aep10q.htm,All Good
4904,10-q,2013-07-26,13988460,https://www.sec.gov/Archives/edgar/data/4904/000000490413000072/q213aep10q.htm,All Good
4904,10-q,2013-04-26,13785664,https://www.sec.gov/Archives/edgar/data/4904/000000490413000050/q113aep10q.htm,All Good
4904,10-q,2013-10-25,131170123,https://www.sec.gov/Archives/edgar/data/4904/000000490413000083/q313aep10q.htm,All Good
4904,10-q,2013-07-26,13988460,https://www.sec.gov/Archives/edgar/data/4904/000000490413000072/q213aep10q.htm,All Good
4904,10-q,2013-04-26,13785664,https://www.sec.gov/Archives/edgar/data/4904/000000490413000050/q113aep10q.htm,All Good
4904,10-q,2013-10-25,131170123,https://www.sec.gov/Archives/edgar/data/4904/000000490413000083/q313aep10q.htm,All Good
4904,10-q,2013-07-26,13988460,https://www.sec.gov/Archives/edgar/data/4904/000000490413000072/q213aep10q.htm,All Good
4904,10-q,2013-04-26,13785664,https://www.sec.gov/Archives/edgar/data/4904/000000490413000050/q113aep10q.htm,All Good
4904,10-q,2013-10-25,131170123,https://www.sec.gov/Archives/edgar/data/4904/000000490413000083/q313aep10q.htm,All Good
4904,10-q,2013-07-26,13988460,https://www.sec.gov/Archives/edgar/data/4904/000000490413000072/q213aep10q.htm,All Good
4904,10-q,2013-04-26,13785664,https://www.sec.gov/Archives/edgar/data/4904/000000490413000050/q113aep10q.htm,All Good
4904,10-q,2013-10-25,131170123,https://www.sec.gov/Archives/edgar/data/4904/000000490413000083/q313aep10q.htm,All Good
4904,10-q,2013-07-26,13988460,https://www.sec.gov/Archives/edgar/data/4904/000000490413000072/q213aep10q.htm,All Good
4904,10-q,2013-04-26,13785664,https://www.sec.gov/Archives/edgar/data/4904/000000490413000050/q113aep10q.htm,All Good
4447,10-q,2013-11-07,131201534,https://www.sec.gov/Archives/edgar/data/4447/000119312513433105/d600752d10q.htm,All Good
4447,10-q,2013-08-08,131022384,https://www.sec.gov/Archives/edgar/data/4447/000119312513326860/d561628d10q.htm,All Good
4447,10-q,2013-05-09,13828653,https://www.sec.gov/Archives/edgar/data/4447/000119312513210974/d516537d10q.htm,All Good
773910,10-q,2013-11-04,131189233,https://www.sec.gov/Archives/edgar/data/773910/000077391013000019/apc09301310q.htm,All Good
773910,10-q,2013-07-29,13992636,https://www.sec.gov/Archives/edgar/data/773910/000077391013000006/apc06301310q.htm,All Good
773910,10-q,2013-05-06,13816380,https://www.sec.gov/Archives/edgar/data/773910/000119312513201639/d506181d10q.htm,All Good
315293,10-q,2013-10-25,131171255,https://www.sec.gov/Archives/edgar/data/315293/000144530513002517/q32013aonplc10-q.htm,All Good
315293,10-q,2013-07-26,13990027,https://www.sec.gov/Archives/edgar/data/315293/000144530513001716/q22013aonplc10-q.htm,All Good
315293,10-q,2013-05-01,13804127,https://www.sec.gov/Archives/edgar/data/315293/000144530513001035/aonplc10-q.htm,All Good
6769,10-q,2013-11-08,131204137,https://www.sec.gov/Archives/edgar/data/6769/000119312513434948/d599457d10q.htm,All Good
